row_index,method_id,model,pipeline,prompt_id,prompt_version,prediction,input_tokens,output_tokens,reasoning_tokens,total_tokens,latency_s,error_km,is_mock,is_locatable
37,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"38°37'42.0""N 77°15'18.0""W",142,18,0,160,0.5233681202,176.3343595,0,1
37,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"37.047331, -77.319692",4710,404,0,5114,8.781526089,0.593520837,0,1
37,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"37.047331, -77.319692",3709,121,0,3830,3.641318321,0.593520837,0,1
38,H-1,human-gis,static,static,1,,0,0,0,0,0,,0,0
38,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°25'05.12345""N 077°40'20.54321""W",103,2137,2112,2240,15.78625107,62.4934168,0,0
38,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°44'27.60000""N 078°05'02.40000""W",103,4249,4224,4352,54.58683801,30.48540787,0,0
38,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"38°00'00.00000""N 077°00'00.00000""W",103,3028,3008,3131,25.69277096,76.50392917,0,0
38,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"37°41'16.00000""N 77°56'44.00000""W",104,20,0,124,0.6671061516,30.70904068,0,0
38,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"37°40'12.00000""N 77°56'24.00000""W",104,20,0,124,0.4648089409,32.54934368,0,0
38,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"37°17'12.0""N 76°45'00.0""W",104,18,0,122,0.572875977,123.7612657,0,0
38,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"Could you please provide the specific land-grant description (natural features, county, boundaries) for John Cosby & Charles Barrett’s 400 acs. grant?",743,39,0,782,1.426392078,,0,0
38,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"37.431573, -78.656894",1573,38,0,1611,2.252689123,90.55706808,0,0
39,H-1,human-gis,static,static,1,"36.601755, -76.9789759",0,0,0,0,0,8.867149793,0,1
39,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"36°34'34.42700""N 077°06'41.30900""W",133,5081,5056,5214,35.7266202,9.797168395,0,1
39,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"36°56'27.49200""N 077°05'15.88920""W",133,2073,2048,2206,81.82786679,32.23261767,0,1
39,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"36°51'37.08000""N 076°42'55.08000""W",133,3732,3712,3865,36.66168499,38.15954669,0,1
39,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"36°37'12.0000""N 77°00'30.0000""W",134,20,0,154,1.22872901,5.555104079,0,1
39,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"36°40'31.00000""N 77°00'15.00000""W",134,20,0,154,0.6113619804,5.280111539,0,1
39,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"36°55'12.00000""N 76°42'00.00000""W",137,20,0,157,0.6516339779,43.48799098,0,1
39,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"36.928892, -76.687470",1813,695,0,2508,9.424318075,44.97686148,0,1
39,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"36.928892, -76.687470",1644,40,0,1684,3.050903082,44.97686148,0,1
40,H-1,human-gis,static,static,1,"36.8953677, -76.7248143",0,0,0,0,0,60.20053393,0,1
40,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"36°45'30.60000""N 078°05'44.00000""W",130,4441,4416,4571,40.01913595,71.66872831,0,1
40,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"36°35'15.79200""N 077°11'24.14400""W",130,2521,2496,2651,28.87749362,11.39565016,0,1
40,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"36°58'30.0000""N 076°47'00.0000""W",130,3220,3200,3350,46.38857388,60.98313756,0,1
40,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"36°39'31.0000""N 77°06'13.0000""W",131,20,0,151,1.529861927,18.77008037,0,1
40,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"36°42'12.00000""N 77°06'45.00000""W",131,20,0,151,0.4749932289,19.66616458,0,1
40,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"36°58'24.0""N 76°42'00.0""W",131,18,0,149,0.5360939503,66.74443135,0,1
40,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"36.833957, -76.646619",15731,799,0,16530,19.23194122,63.52502487,0,1
40,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"36.817689, -77.762534",10374,248,0,10622,12.59889698,45.76987892,0,1
41,H-1,human-gis,static,static,1,"37.8008971, -77.6386892",0,0,0,0,0,38.39689345,0,1
41,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°47'06.00000""N 077°14'42.00000""W",111,2713,2688,2824,19.99398708,70.04331271,0,1
41,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°43'21.50580""N 077°39'17.97160""W",111,793,768,904,8.907707214,43.04973225,0,1
41,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"37°37'30.00000""N 077°25'30.00000""W",111,2708,2688,2819,36.73569894,65.2668455,0,1
41,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"37°43'10.0000""N 77°32'30.0000""W",112,20,0,132,1.020730019,50.66719171,0,1
41,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"37°45'32.00000""N 77°36'15.00000""W",112,20,0,132,0.5357379913,43.63574415,0,1
41,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"37°46'12.0""N 77°40'48.0""W",114,18,0,132,0.4986748695,37.7782195,0,1
41,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"37.853643, -77.601159",10380,352,0,10732,14.9129982,38.23156659,0,1
41,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"37.799937, -77.640433",1591,35,0,1626,2.438854218,38.33536747,0,1
42,H-1,human-gis,static,static,1,"37.8846135, -77.5365495",0,0,0,0,0,23.71504127,0,1
42,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°49'17.12540""N 076°53'04.87230""W",129,3417,3392,3546,25.27288604,81.13473813,0,1
42,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°49'15.00000""N 077°41'30.00000""W",129,1305,1280,1434,15.1419549,16.55957854,0,1
42,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"37°12'50.61600""N 077°26'29.97600""W",129,4116,4096,4245,42.76612496,87.06420514,0,1
42,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"37°46'12.0000""N 77°30'36.0000""W",130,20,0,150,2.580972672,31.75471833,0,1
42,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"37°46'12.00000""N 77°36'00.00000""W",130,20,0,150,0.4941728115,25.96656796,0,1
42,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"37°45'35.5""N 77°29'14.5""W",134,18,0,152,0.7793440819,34.01923741,0,1
42,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"37.647852, -77.102057",9118,533,0,9651,12.83224225,69.33702765,0,1
42,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"37.765681, -77.370657",1642,39,0,1681,1.84303689,42.31961028,0,1
43,H-1,human-gis,static,static,1,"37.5131191, -77.3465081",0,0,0,0,0,88.17394759,0,1
43,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°21'45.65000""N 077°19'12.34000""W",141,2969,2944,3110,31.56798792,101.2450257,0,1
43,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"38°02'45.0000""N 078°41'30.0000""W",141,1305,1280,1446,14.00713086,49.82906502,0,1
43,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"37°32'45.00000""N 077°27'30.00000""W",141,2388,2368,2529,26.33353114,78.31904301,0,1
43,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"37°42'10.0000""N 77°53'05.0000""W",142,20,0,162,1.21364522,40.4869321,0,1
43,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"37°42'15.0000""N 78°01'30.0000""W",142,20,0,162,0.4802320004,35.52972777,0,1
43,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"37°41'24.0""N 77°45'00.0""W",143,18,0,161,0.4738647938,48.75374731,0,1
43,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"37.705178, -77.454421",9211,668,0,9879,16.39076877,68.08957622,0,1
43,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"37.505933, -77.332443",1655,39,0,1694,1.831716776,89.63993884,0,1
44,H-1,human-gis,static,static,1,"36.8953677, -76.7248143",0,0,0,0,0,58.41584584,0,1
44,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"36°52'18.48000""N 076°42'02.12340""W",124,2649,2624,2773,18.68081188,58.88701353,0,1
44,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"36°54'09.00000""N 076°52'26.40000""W",124,4185,4160,4309,42.35440111,48.39300851,0,1
44,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"37°04'17.50000""N 076°41'22.50000""W",124,2580,2560,2704,27.85291696,73.22175096,0,1
44,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"36°44'10.0000""N 76°48'15.0000""W",125,20,0,145,0.9280409813,44.20756405,0,1
44,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"36°43'12.0000""N 76°48'36.0000""W",125,20,0,145,0.614071846,43.16591773,0,1
44,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"36°54'00.0""N 76°43'00.0""W",127,18,0,145,1.535750866,59.30408325,0,1
44,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"36.928892, -76.687470",1736,245,0,1981,3.767304897,63.24612104,0,1
44,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"36.928892, -76.687470",1622,38,0,1660,27.47738218,63.24612104,0,1
45,H-1,human-gis,static,static,1,"37.1232245, -78.4927721",0,0,0,0,0,143.1826301,0,1
45,M-1,o4-mini-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°39'19.80000""N 077°02'43.08000""W",153,3609,3584,3762,27.95227385,77.56781599,0,1
45,M-2,o3-2025-04-16,one_shot,one_shot_dms_v1,v1,"37°55'05.00000""N 077°11'39.00000""W",153,4313,4288,4466,55.70321488,47.28429881,0,1
45,M-3,o3-mini-2025-01-31,one_shot,one_shot_dms_v1,v1,"38°16'00.00000""N 077°40'00.00000""W",153,3092,3072,3245,28.87360311,9.529511462,0,1
45,M-4,gpt-4.1-2025-04-14,one_shot,one_shot_dms_v1,v1,"38°09'12.0000""N 77°37'48.0000""W",154,20,0,174,0.919852972,5.769368456,0,1
45,M-5,chatgpt-4o-latest,one_shot,one_shot_dms_v1,v1,"38°05'12.00000""N 77°36'45.00000""W",154,20,0,174,0.6142158508,12.57299287,0,1
45,M-6,gpt-3.5-turbo,one_shot,one_shot_dms_v1,v1,"38° 5' 35.6""N 77° 35' 49.2""W",158,22,0,180,1.733328104,11.79256336,0,1
45,T-1,o4-mini-2025-04-16,tool_chain,tool_chain_v0,v5,"38.204165, -77.607787",8014,696,0,8710,13.93325281,0.9212749352,0,1
45,T-4,gpt-4.1-2025-04-14,tool_chain,tool_chain_v0,v5,"38.174072, -77.600687",3723,111,0,3834,4.060227871,2.803437887,0,1
