grant_id,name_std,acreage,year,county_text,raw_entry,missing_name,missing_county
GRAY_1_537,3-246: Parish (parrish) Garner,92.0,1709.0,,"3-246: Parish (Parrish) Garner of Northumberland Co. 92 A. in Cherry Point Neck
of Northumberland Co., on Keens Cr., Long Gutt, adj. John Keen, Mr. George Heals
dec'd. Surv. by Thomas Thompson. 14 Jan. 1709.",False,True
GRAY_1_546,3-255: Charles Carter,1100.0,1709.0,,"3-255: Charles Carter, son of Robert Carter of Lancaster Co. Esq. 1100 A. in
Richmond Co. [See 3-218] Surv. by Thomas Gregg. On Rocky Run above Deep Run
above ffalls of Rappahannock R. 1 Mar. 1709.",False,True
GRAY_1_549,,,1709.0,,"Richmond Co. Surv. by Thomas Gregg. [See 3-218] On Northern Br. of Rappahannock R. above Deep Run, on Passimmon Run. 6 Mar. 1709.
opposite where Buckner lives below Talliaferro's Mount. _— day 1709.",True,True
GRAY_1_562,3-273: Richard Ridgwell,166.0,1709.0,,"3-273: Richard Ridgwell of Stafford Co. 166 A. on Occoquan R. & Woolf Run. Wrnt.
20 Sept. 1709. Surv. by Thomas Gregg. 24 Sept. 1710.",False,True
GRAY_1_580,4-21: John Brown & William Allen,427.0,1710.0,,"4-21: John Brown & William Allen of Stafford Co. 427 A. on Marsh Run in Richmond
Co. adj. Allen's land. Wrnt. 20 May last. Surv. by Thomas Gregg. 1 Jan. 1710.",False,True
GRAY_1_584,4-25: Rawleigh Downman,2.0,1710.0,,"4-25: Rawleigh Downman of Richmond Co. 30 1/2 A. in Richmond Co. adj. Mr.
Thomas Griffin, Mr. John White, Mr. John Simmons & Downmans other land (formerly
Ingoes). Wrnt. 9 Aug. last. Surv. by Edwin Conway. 13 Jan 1710.",False,True
GRAY_1_585,4-26: George English,500.0,1710.0,,"4-26: George English of Stafford Co. 500 A. on Beaver Dam Run of Ocquia. Wrnt.
1 May last. 23 Jan. 1710.",False,True
GRAY_1_594,4-35: Mark Tune,289.0,1711.0,,"4-35: Mark Tune of Richmond Co. Wrnt. 12 Oct. last. Surv. by Thomas Thompson.
289 A. adj Mr. Thomas Griffin, Austin Brockenbury, Andrew Dew, Tune's other land
in Richmond Co., ffarnham Cr.(called Edwards Spring Br.). 13 July 1711.",False,True
GRAY_1_599,4-41: John Hartley,153.0,1711.0,,"4-41: John Hartley of Westmoreland Co. 153 A. in Richmond Co. on Marshey Sw. Br.
of Totoskey, adj. Edw'd & Thomas Lewis, John Alverson, Doct'r Rob't Clark dec'd,
Mr. John Hartley. Wrnt. 9 Aug. last. Surv. by Thomas Thompson. 28 July 1711.",False,True
GRAY_1_605,4-47: William Page,436.0,1711.0,,"4-47: William Page of Stafford Co. 436 A. in Richmond Co. on Marsh Run above
ffalls of Rappa: R. Wrnt. 13 Dec. Last. Surv. by Thomas Hooper. 29 Aug. 1711.",False,True
GRAY_1_623,4-67: Edward Fagan,150.0,1712.0,,"4-67: Edward Fagan of Richmond Co. 150 A. adj. George Green, Francis Thornton,
Thomas Hows, Wm. Combs, in Richmond Co., Maxfield Brown. Wrnt. 15 Mar. Last.
Surv. by Capt. Edward Barrow. 9 May 1712.",False,True
GRAY_1_625,4-69: John Oldham,401.0,1712.0,,"4-69: John Oldham of Richmond Co. 401 A. 51 Per. on Totoskey Cr. in Richmond
Co. adj. Col. Sam'll Griffin dec'd, on Ridge Rd. Wrnt. 13 Aug. Last. Surv. by
Charles Barber. 23 May 1712.",False,True
GRAY_1_626,4-70: John Oldham,140.0,1712.0,,"4-70: John Oldham of Richmond Co. 140 A. in Richmond Co. adj. Col. Travers's
corner, Mile Br. out of Hogg Town Sw., Mr. Wm. ffauntleroy, George Glascocks
Mill. Wrnt. 24 Dec. Last. Surv. by Capt. Edward Barrow. 23 May 1712.",False,True
GRAY_1_628,4-72: Thomas Jesper,86.0,1712.0,,"4-72: Thomas Jesper of Richmond Co. 12 Jan. last obtained Wrnt. Surv. by Capt.
Edward Barrow. 86 A. adj. Barber Sanford, Mr. Jos: Deek in Richmond Co. on
Totskey Cr. 23 May 1712.",False,True
GRAY_1_632,4-76: William Bennett,250.0,1712.0,,"4-76: William Bennett of Stafford Co. suggested on behalf of his bro. Thomas
now a minor 250 A. of 5211 A. formerly belonging to Samuel Matthews Gent. who
devised to Alice Scofield dec'd. Thomas is next Heir to Alice. Deed to Thomas
Bennett. 26 May 1712.",False,True
GRAY_1_633,4-77: Edward Brimlow,18.0,1712.0,,"4-77: Edward Brimlow of Richmond Co. Wrnt. 15 Jan. last. Surv. by Capt. Edward
Barrow. 18 A. adj. Capt. William Barber, Quintilian Sherman, Totoskey Cr. in
Richmond Co., Indian Town Gutt. 26 May 1712.",False,True
GRAY_1_634,4-78: William Marshall,2.0,1711.0,,"4-78: William Marshall of Richmond Co. Wrnt. 2 Apr. 1711. Surv. by Capt. Edward
Barrow. 268 A. on E. side Gingateaque Cr. in Richmond Co. adj. Doctor Spence,
Sam'l Wharton, Capt. Francis Slaughter. 26 May 1712.",False,True
GRAY_1_635,4-79: Stephen Gupteen,288.0,1712.0,,"4-79: Stephen Gupteen of Richmond Co. Wrnt. 12 Sept. last. Surv. by Capt.
Charles Barber. 288 A. on Totoskey Cr. in Richmond Co. adj. Live Oak Br., Hogg
Town Sw., Hugh Harris, Mr. George Glascocks Mill. 26 May 1712.",False,True
GRAY_1_638,4-83: Charles Lewis,200.0,1712.0,,"4-83: Charles Lewis of Richmond Co. Wrnt. 24 Dec. last. Surv. by Capt. Edward
Barrow. 200 A. adj William Lambert, Charles Lund, Capt. John Tarpley, William
Hammock, in Richmond Co., Clarks line. 26 May 1712.",False,True
GRAY_1_648,4-93: William Allen,314.0,1712.0,,"4-93: William Allen of Stafford Co. Wrnt. 19 Oct. last. Surv. by Mr. Thomas
Hooper. 314 A. on Marsh Run of Rappahanock R. about 30 mi. above the ffalls in
Richmond Co. 30 June 1712.",False,True
GRAY_1_650,,588.0,1712.0,,"Mr. Thomas Hooper. 588 A. in Richmond Co. on Horse Pen Br. of Great Marsh Run.
30 June 1712.",True,True
GRAY_1_656,4-100: William Russell,316.0,1712.0,,"4-100: William Russell of Stafford Co. Wrnt. 24 Sept. last. Surv. by Mr. Thomas
Hooper. 316 A. in Richmond Co. on Horse Penn Br. of Marsh Runn, N. side Rappahanock R. about 30 mi. above the ffalls, adj Great Horse Penn of said Russell,
John Marr, Jr. & John Hopper. 2 July 1712.",False,True
GRAY_1_657,4-101: Jeffry Johnson,232.0,1712.0,,"4-101: Jeffry Johnson of Stafford Co. Wrnt. 9 May last. Surv. by Mr. Thomas
Hooper. 232 A. on Marsh Run of Rappahanock R. in Richmond Co. 20 July 1712.",False,True
GRAY_1_658,4-102: William Russell,14.0,1712.0,,"4-102: William Russell of Stafford Co. Wrnt. 14 Apr. last. Surv. by Mr. Thomas
Hooper. 214 A. in Richmond Co. on Elk Marsh Run. 24 July 1712.",False,True
GRAY_1_660,4-104: Isaac Lee,223.0,1712.0,,"4-104: Isaac Lee of Northumberland Co. Wrnt. 15 May 1711. Surv. by Mr. Thomas
Hooper. 223 A. in Richmond Co. adj. Mr. John Waugh Clk. dec'd, Mr. John
Turbervile, Thomas Brooks, Mr. Hancock Lee dec'd, Thomas Knight dec'd, above
ffalls of Rappahanock R. 30 July 1712.",False,True
GRAY_1_664,4-108: Capt,482.0,1712.0,,"4-108: Capt. Alexander Doniphan & Mr. Robert Doniphan of Richmond Co. 482 A. in
Richmond Co. adj Capt. Doniphan, on Rappahanock R. Wrnt. 3 Apr. last. Surv. by
Mr. Thomas Hooper. 5 Aug. 1712.",False,True
GRAY_1_678,5-3: (marked Out),384.0,1714.0,,"5-3: (Marked out) of Richmond Co. Wrnt. 1 Sept. 1707. Surv. by Mr. Wm.
Thornton. 384 A. in Richmond Co. forrest of Totoskey, adj. Mr. Jno: Loyd, Capt.
Tho's Beale. 31 July 1714. [Deed to Mr. David Berrick - cancelled - no
composition paid.] #",False,True
GRAY_1_680,5-5: John Owen,239.0,1715.0,,"5-5: John Owen of Richmond Co. & William Rowley of Stafford Co. Wrnt. 22 Nov.
1708. Surv. by Mr. William Thornton. 239 A. in Richmond Co. on Lambs Cr. near
Corbins rowling Road, Mr. Bronaugh, George Bronaugh, near Turkey raker's Sw.,
Owen's corner, Rozier's Patent now Wm. Rowleys. 21 Dec. 1715. #",False,True
GRAY_1_690,5-15: Roger Abbot,186.0,1714.0,,"5-15: Roger Abbot of Stafford Co. Wrnt. 4 Sept. 1713. Surv. by Mr. Tho.
Hooper. 186 A. in Richmond Co. on Deep Run of Rappahanock R. about 12 mi. above
falls. 23 Sber 1714. #",False,True
GRAY_1_691,5-16: R'd Bramham,101.0,1714.0,,"5-16:  R'd Bramham of Richmond Co. Wrnt. 21 Sept. 1713. Surv. by Mr. Cha:
Barber. 101 A. surplus in his Patent in Richmond Co. N. Farnham Par. adj. his
other land, near Totoskey Cr. 23 9ber 1714. #",False,True
GRAY_1_696,5-21: Mr,226.0,1713.0,,"5-21: Mr. John Doyle of Richmond Co. 226 A. in Richmond Co. on Jingotigue?,
adj. land of Prosser & Chetwood now in possession of Jonathan Gibson, Simon
Miller & others, Jno. Berry, Tho's Arnold. Wrnt. 29 Sept. 1713. Surv. by Mr. Wm.
Thornton. 23 Jan. 1716/7. #",False,True
GRAY_1_698,5-23: Mr,46.0,1712.0,,"5-23: Mr. Edw'd Jones of Richmond Co. 46 A. in Richmond Co. being surplus in
Patent belonging to Jones granted Giles Hugill, near Church Road, Mr Sam']
Samford, Cha: Barber, Simon Taylor. Wrnt. 3 Sept. 1712. Surv. by Capt. Cha:
Barber. 23 9ber 1714. [This Deed not paid for June 3, 1719.] #",False,True
GRAY_1_701,5-26: Patrick Quiff,52.0,1714.0,,"5-26: Patrick Quiff of Northumberland Co. 52 A. that came to him as follows VIZ:
Will he excepts the 52 A. out of land given his son. Adj. Jno. Hadwell, Tho's
Webb, little Wiccomokoe, Ralph Waddington dec'd, Jno. Hardwell. 3 Jan. 1714/5.",False,True
GRAY_1_719,5-45: (marked Out),450.0,1714.0,,"5-45: (Marked out) of Stafford Co. 450 A. in Richmond Co. Wrnt. 6 Apr. 1714.
Surv. by Mr. Tho's Hooper. On Horsepin Br. of Marsh Run of Rappahannock R.
above falls adj. Mr. Jno. Hopper, Jno. Marr Jr. & Wm. Russel. 21 Jan. 1714/5.
(James Haggard sold to Mr. Alex'r Scot & recorded in his name. fo. 122.)",False,True
GRAY_1_734,5-59: Thomas Hooper,355.0,1713.0,,"5-59: Thomas Hooper of Stafford Co. 355 A. in s'd Co. on Broad Run of Occaquan
R., adj. Clement Chevalle & Lewis Renoe. Wrnt. 30 Nov. 1713. Mr. Tho: Hooper
srvr. 3 Feb. 1714/5. #",False,True
GRAY_1_735,5-60: Henry Harding,564.0,1713.0,,"5-60: Henry Harding of Stafford Co. 564 A. in s'd Co. Wrnt. 30 Nov. 1713. Mr.
Tho's Hooper srvr. On Acquia Cr. adj. Rob't Carter, Esq., Dan'l Crosby. 4 Feb.
1714/5. #",False,True
GRAY_1_736,5-61: (marked Out),2060.0,1713.0,,"5-61: (Marked out) of Richmond Co. 2060 A. in s'd Co. Wrnt. 4 Sept. 1713. Mr.
Tho. Hooper srvr. On Great Marsh Run of Rappa: R. about 30 mi. above falls, on
Elk Marsh, Mr. Innis Hooper, Wm. Russell, Jeffery Johnson. 22 Jan 1714/5.
(Cancelled & granted Capt. Geo: Eskridge. See fo. 171.)",False,True
GRAY_1_737,5-62: Patrick Fisher & Maurice Biving,296.0,1714.0,,"5-62: Patrick Fisher & Maurice Biving of Stafford Co. 296 A. in s'd Co. Wrnt.
8 Sept. 1714. Mr. Tho's Hooper srvr. On Occaquan R. 23 Feb. 1714/5. #",False,True
GRAY_1_738,5-63: Patrick Fisher & Maurice Biving,320.0,1714.0,,"5-63: Patrick Fisher & Maurice Biving of Stafford Co. 320 A. in s'd Co. Wrnt.
8 Sept. 1714. Mr. Tho's Hooper srvr. On Occaquan R., Slaty Neck of Broad Run
adj. Wm. Spiller, Jno. Hogan. 7 Feb. 1714/5. #",False,True
GRAY_1_740,5-65: Henry Filkins & Mathew Moss,700.0,1714.0,,"5-65: Henry Filkins & Mathew Moss of Stafford Co. 700 A. in s'd Co. Wrnt. 14
Aug. 1714. Mr. Tho's Hooper. On Occaquan R. opposite Lewis Reno & Lewis
Taquet. 26 Jan. 1714/5. #",False,True
GRAY_1_741,5-66: Bryan Foley & Robert Gollop,250.0,1714.0,,"5-66: Bryan Foley & Robert Gollop of Stafford & Richmond Cos. 250 A. in
Richmond Co. Wrnt. 16 Aug. 1714. Mr. Thomas Hooper srvr. On Deep Run of
Rappa: R. about 12 mi. above falls, adj. Roger Abbot. 27 Feb. 1714/5. #",False,True
GRAY_1_742,5-67: Mary & John Taquet,226.0,1714.0,,"5-67: Mary & John Taquet of Stafford Co. 226 A. on Occaquan R. adj. Lewis Renoe
& Lewis Taquet, Lewis Renoe & Philemon Walters. Wrnt. 14 Aug. 1714. Mr. Thomas
Hooper srvr. 28 Feb. 1714/5.",False,True
GRAY_1_744,Surveyed For Tho's Carpenter & Tho's Young Dec'd & By Consent Of Carpenter & Exrs. Of Young Surveyed For Norris. Adj. Tho's Collman Dec'd,140.0,1714.0,,"surveyed for Tho's Carpenter & Tho's Young dec'd & by consent of Carpenter &
Exrs. of Young surveyed for Norris. Adj. Tho's Collman dec'd, Tho's Young dec'd,
5-69: Thomas Beal of Westmoreland Co. 140 A. in s'd Co. Wrnt. 19 June 1714.
Mr. Tho's Thompson srvr. In Cople Par., in Yeocommoco forrest, adj. dno.
Williams now Stephen Self, ur., Bloyces Run, Jillians Spring Br., Jno. Kersey,
Jno. Williams dec'd. 2 Dec 1715. #",False,True
GRAY_1_748,5-73: Mr,79.0,1714.0,,"5-73: Mr. Rich'd Watts of Westmoreland Co. 79 A. in s'd Co. Wrnt. 6 Sept. 1714.
Mr. Tho's Thompson srvr. In Washington Par., N. of Mattox Cr., adj. Thomas
Bowcock, Geo. Beard, Thomas Robins, Grant of 331 A. to Bunce Roe dec'd 12 July
1692, Wm. Monroe, Capt. Andrew Monroe dec'd. 22 Apr. 1715. #",False,True
GRAY_1_749,5-74: Nathaniel Harris,640.0,1714.0,,"5-74: Nathaniel Harris of Stafford Co. 640 A. called Buckhall in s'd Co. on
Jones's Br. of Occaquan R. Wrnt. 20 Xber 1714. Mr. Thomas Hooper srvr. 31 Jan.
1716/7. #",False,True
GRAY_1_751,5-76: Mr,70.0,1715.0,,"5-76: Mr. Thomas Glascock of Richmond Co. 70 A. 70 Per. in Richmond Co. in
ffarnham Par.. Surv. by Capt Charles Barber. Near Maratico Cr., Glascock's
Patent, ffantleroy's Patent, Capt. Woodbridge. 20 June 1715. #",False,True
GRAY_1_754,5-79: Mr,770.0,1716.0,,"5-79: Mr. Alex'r Scot of Stafford Co. 770 A. ins'd Co. Wrnt. 7 Apr. 1716.
Mr. Thomas Hooper srvr. Near Pimmets Run of Patowmack R. below & near the
falls, adj. Mr. William Dorel] dec'd, Scots Run. 13 Jan. 1716/7. #",False,True
GRAY_1_755,5-80: Dames Warren,168.0,1715.0,,"5-80: dames Warren of Richmond Co. 168 A. in s'd Co. Capt. Edw'd Barrow srvr.
In Hannover Par. adj. William Russel, Horsepen Run. 26 May 1715. #",False,True
GRAY_1_757,5-82: Thomas Kingcart & Jno,6.0,1715.0,,"5-82: Thomas Kingcart & Jno. Marr, ur. of Stafford Co. Wrnt. 6 Apr. 1715.",False,True
GRAY_1_758,5-83: Capt,663.0,1714.0,,"5-83: Capt. Benjamin Berryman of Westmoreland Co. 663 A. in Richmond Co. in
Hanover Par., adj. Jeffery Johnson. Wrnt. 3 Mar. 1714/5. Surv. by Capt. Edw'd
Barrow. 25 Mar. 1717. #",False,True
GRAY_1_759,5-84: Joshua Buttler,283.0,1715.0,,"5-84: Joshua Buttler of Richmond Co. 283 A. in Richmond Co. in Hannover Par.
adj. Charles Emmons, Horsepen Run, Wm. Russell. Wrnt. 22 Apr. 1715. Capt. Edw'd
Barrow srvr. 29 July 1715. #",False,True
GRAY_1_760,5-85: Joseph King,232.0,1715.0,,"5-85: Joseph King of Stafford Co. 232 A. in Richmond Co. in Hannover Par. adj.
Wm. Russell. Wrnt. 19 Apr. 1715. Capt. Edw'd Barrow srvr. 30 July 1715. #",False,True
GRAY_1_762,5-87: Mr,301.0,1715.0,,"5-87: Mr. William Thornton of Richmond Co. 301 A. in Richmond Co. Mr. William
Thornton srvr. On Rapahanock Marsh, by Mt. Pleasant. 1 Aug. 1715. #",False,True
GRAY_1_763,5-88: William Thornton,438.0,1715.0,,"5-88: William Thornton of Richmond Co. 438 A. in Richmond Co. Mr. William
Thornton srvr. On Elk Marsh, Tin pot Run, adj. William Russell. 1 Aug. 1715.",False,True
GRAY_1_766,5-91: Mr,2658.0,1715.0,,"5-91: Mr. William Thornton of Richmond Co. 2658 A. in Richmond Co. on Elk Marsh
& Tinpot Run, adj. Wm. Russell, 438 A. granted 1 Aug. 1715 & 2220 A. residue
now in one. Mr. Wm. Thornton srvr. 19 Sept. 1715. #",False,True
GRAY_1_767,5-92: Jno,313.0,1715.0,,"5-92: Jno. Smith (Tanner) of Richmond Co. 313 A. in Richmond Co. on Elk Marsh,
adj. Mr. Hooper. Wrnt. 6 Apr. 1715. Mr Wm. Thornton srvr. 20 Sept. 1715. #",False,True
GRAY_1_769,5-94: Mary Kingcart,125.0,1715.0,,"5-94: Mary Kingcart of Richmond Co. 125 A. in Richmond Co. near Great Marsh
adj. Jno. Marr Jr., Jno. Hopper, Horsepen Run. Mr. Wm. Thornton srvr. 22 Sept.
1715. #",False,True
GRAY_1_770,5-95: Blackgrove Hopper,246.0,1715.0,,"5-95:  Blackgrove Hopper of Richmond Co. 246 A. in Richmond Co. on Deep Run,
Jeffrys Run. Mr. Wm. Thornton srvr. 21 Sept. 1715. #",False,True
GRAY_1_773,Adj. Thomas Simpson,,1714.0,,"adj. Thomas Simpson, land Guess lives on. Wrnt. 6 Nov. 1714. Mr. Thomas Hooper
srvr. 1 Nov. 1715. #
srvr. 10 Dec. 1715. #",False,True
GRAY_1_776,5-102: John Wheeler,266.0,1714.0,,"5-102: John Wheeler of Stafford Co. 266 A. on Summer duck Run of Rappahanock R.
& Deep Run in Richmond Co. Wrnt. 30 Dec. 1714. Mr. Thomas Hooper srvr. 2 Nov.
1715. #",False,True
GRAY_1_779,5-105: Mr,714.0,1714.0,,"5-105: Mr. William Darell of Stafford Co. 714 A. on Pimmitts Run falling into
Potomack R. near the falls, adj. land called upper Chestnut ground. Wrnt. 9
Sept. 1714. Mr. Thomas Hooper srvr. 21 Nov. 1715. #",False,True
GRAY_1_781,5-107: John Jackson,576.0,1715.0,,"5-107: John Jackson of Stafford Co. 576 A. on Great Run of Rappa: R. in
Richmond Co. adj. Mr. James Withers. Mr. Thomas Hooper srvr. 14 Dec. 1715. #",False,True
GRAY_1_784,5-110: Christopher Marr,171.0,1714.0,,"5-110: Christopher Marr of Stafford Co. 171 A. in Richmond Co. adj. Wm. Page,
John Marr, Jr, John Hooper, Horsepen Run. Wrnt. 6 Dec. 1714. Mr. Thomas Hooper
srvr. 20 Nov. 1715.",False,True
GRAY_1_785,5-111: Thomas Stanton,236.0,1714.0,,"5-111: Thomas Stanton of Stafford Co. 236 A. on Deep Run of Rappa: R. above
falls in Richmond Co. adj. Mr. Andrew Jackson dec'd now Mr. Jno. Greyson. Wrnt.
7 Jan. 1714/15. Mr. Tho's Hooper srvr. 26 Dec. 1715. #",False,True
GRAY_1_787,5-113: (marked Out),222.0,1715.0,,"5-113: (Marked out) of Stafford Co. 222 A. in Richmond Co. adj. Wm. Allen. Mr
Tho's Hooper srvr. 9 Dec. 1715. # Issued to Alexander Cummings & cancelled.",False,True
GRAY_1_789,5-115: George Gayden,92.0,1715.0,,"5-115: George Gayden of Richmond Co. 92 A. 52 Per. in s'd Co. adj. Thomas
Taylor. Capt. Charles Barber srvr. 13 Xber 1715. #
Eleanor assigned to Abraham Field 4 Feb. 1664/5 who left 1 son Dan'l Field who
assigned to Tobias Buttler 29 Sept. 1697. Tobias left 1 son, James Buttler who
died without Heirs. Surv. by Mr. Thomas Thompson. S'd 282 A. now in possession
of Ann, mother of James in Washington Par., on Pope's Cr., adj. Xtpher Buttler &
Abraham Field, Lawrence Pope, Jacob Martin, John Ward. John Motherset. Grant to
Gerrard 18 Oct. 1715. (*Ann Smith - Cancelled)",False,True
GRAY_1_790,5-117: John Williams,40.0,1715.0,,"5-117: John Williams of Westmoreland Co. 40 A. 2 Ro. 20 Per. in s'd Co. Cople
Par. in forrest of Yeocommoco adj. Stephen Self Sr. formerly Minty's & Stephen
Self Jr. Surv. by Mr. Thomas Thompson. 28 Oct. 1715. #",False,True
GRAY_1_794,5-121: Capt,2298.0,1715.0,,"5-121: Capt. George Eskridge of Westmoreland Co. 2298 A. called Flat Lick in
s'd Co. on Cubb Run out of Bull Run of Occaquan R. Mr. Thomas Thompson srvr. 31
Dec. 1715. #",False,True
GRAY_1_795,5-122: James Haggard,6.0,1714.0,,"5-122: James Haggard of Stafford Co. Wrnt. 6 Apr. 1714. Mr. Tho's Hooper
srvr. Haggard assigned to Mr. Alexd'r Scott of Stafford Co. 450 A. in Richmond
Co. on Marsh Run called Horsepen Br. of Rappa: R. about 30 mi. above the falls,
adj. Jno. Hopper, Jno. Marr Jr., William Russell. 21 Jan. 1714/5. # Recorded
in the deed book fo: 450.",False,True
GRAY_1_797,5-124: Christopher Butler,150.0,1715.0,,"5-124: Christopher Butler of Westmoreland 150 A. in said Co. adj. William Lord,
Christopher Buttler, Gerrard Oneal, near Potomack Rd. Lawrence Buttler, Head of
Rappa: Cr. Wrnt. 26 Nov. 1715. Capt. Edward Barrow Srvr. 7 Xber 1716. #",False,True
GRAY_1_811,5-140: Capt,28.0,1714.0,,"5-140: Capt. William Woodbridge of Richmond Co. 28 A. 28 Per. in Farnham Par. of
Richmond Co. on Muratico Cr. adj. his own land, Fauntleroy's line, Mr. Thomas
Glascock. Wrnt. 11 July 17141. Surv. Mr. Charles Barber. 4 Apr. 1717. #",False,True
GRAY_1_815,5-144: William Powel Possessed,100.0,1714.0,,"5-144: William Powel possessed 100 A. in Richmond Co. N. Farnham Par. 1 June
1714 from Catherine Powel now dec'd. Surv. Capt. Edw'd Barrow. Grant to
Nicholas Minor of Westmoreland Co. adj. Loyd's Patent, John Champ, Wm. Powel now
dead. 7 Oct. 1715. #",False,True
GRAY_1_819,5-148: Giles Tillet,416.0,1717.0,,"5-148: Giles Tillet of Stafford possesses 416 A. in said Co. part of 1200 A.
granted William Harris, Thomas Baxter, & Burr Harrison. Tillet bought from
Giles Vandecastell who bought of Harris, Baxter, & Harrison. Regrant to Tillet.
Above Occaquan R. 26 Nov. 1717.",False,True
GRAY_1_822,5-151: Alexander Clement,200.0,1716.0,,"5-151: Alexander Clement of Northumberland Co. 200 A. in Richmond Co. Hannover
Par. adj. Thomas Evans. Wrnt. 3 Dec. 1716. Surv. Capt. Edw'd. Barrow. 4 June
1716. #",False,True
GRAY_1_826,5-156: Thomas Taylor,408.0,1716.0,,"5-156: Thomas Taylor of Richmond Co. 408 A. (210 A. formerly granted John
Sherlock which Taylor now possesses & 198 A. surplus) in Farmham Par. in
Richmond Co. on Totuskey. Surv. Capt. Charles Barber. 4 June 1716. #",False,True
GRAY_1_835,5-165: Charles Morgan,83.0,1717.0,,"5-165: Charles Morgan of Richmond Co. 83 A. in Richmond Co. near bushey ridge
adj. Morgan Darnel. Surv. Mr. William Thornton. 6 June 1717. #",False,True
GRAY_1_840,5-171: Innis Hooper,2060.0,1717.0,,"5-171: Innis Hooper of Richmond Co. Wrnt. 4 Sept. 1713. Surv. by Mr. Thomas
Hooper. Lapsed. Grant to Capt. George Eskridge of Westmoreland Co. for 2060
A. on Great Marsh Run, on Rappahanock R. in Richmond Co. Elk Marsh, adj. Mr.
William Russel, Jeffery Johnson. 27 Dec. 1717. #",False,True
GRAY_1_844,5-175: Marmaduk Beckwith,167.0,1694.0,,"5-175: Marmaduk Beckwith of Richmond Co. on behalf of Metcalf Dickinson son of
Thomas Dickinson dec'd set forth that Henry Lewis possessed 167 A. granted 1
Oct. 1694 and by Will 11 Apr. 1698 recorded in Richmond Co. records 6 July 1698
devised to his wife Mary Lewis. Mary m. Thomas Dickinson and died without
disposing of same. Land escheats. Mary Brookenbrough who formerly desired the
Escheat m. John Spicer and relinquished their right. Grant to Metcalf
Dickinson 167 A. on Rappahanock Cr. in Richmond Co. adj. Col. John Stone, Col.
William Peirce, Luke Thornton, Col. John Walker. 2 Sept. 1718.",False,True
GRAY_1_853,5-184: Jno,2900.0,1718.0,,"5-184: Jno. & Price Hooe of Stafford Co. 2900 A. in Richmond Co. called North
Wales, on Occaquan , 10 Nov. 1718. #",False,True
GRAY_1_860,5-191: Jonas Williams,282.0,1718.0,,"5-191: Jonas Williams of Westmoreland Co. 282 A. in Richmond Co. Surv. by Capt.
Edw'd Barrow. In Hannover Par. on Elk Marsh Main Run. 6 Mar. 1718/9. #",False,True
GRAY_1_865,5-197: John Rust,560.0,1718.0,,"5-197: John Rust, bro. of Benjamin Rust, of Westmoreland Co. 560 A. on Great
Marsh Run or Jeffery Johnson's Marsh, in Richmond Co. adj. Jeffery Johnson,
Innis Hooper, Daniel Feild, Charles Emmons. Surv. by Mr. Thomas Hooper. 16
Mar. 1718/9. #",False,True
GRAY_1_889,5-222: William Sturman,52.0,1719.0,,"5-222: William Sturman of West'land Co. 52 A. in Westmorelnd Co. adj. line of
Baldridge, Cook's line, Potommack R. Surv. Mr. Edward Barrow. 8 Aug. 1719. #",False,True
GRAY_1_890,5-223: Samuel Samford,9.0,1719.0,,"5-223: Samuel Samford of Richmond Co. (blank) A. in Richmond Co. adj. Samford's
land, Richardson Cr. corner to Bayley & Cannedy. Surv. Mr. Charles Barber. 9
Aug. 1719.",False,True
GRAY_1_897,5-230: Alexander Beach,606.0,1719.0,,"5-230: Alexander Beach of Richmond Co. 606 A. on Horsepen Br. adj. his land,
Charles Morgan, Morgan Darnell, Edw'd Price, Mr. Alexander Scott, Mark Harding,
William Russel in Richmond Co. Surv. Mr. Thomas Hooper. 15 Dec. 1719 #",False,True
GRAY_1_898,5-231: Edmund Jenings Esq,1725.0,1716.0,,"5-231: Edmund Jenings Esq. of York Co. 1725 A. in Richmond Co. in Hannover Par.
near Rapp. R. adj. Mr. Thomas Hooper, Jeffery Johnson, Jno. Smith. Surv. Capt.
Edw'd Barrow. 8 May 1716. #",False,True
GRAY_1_906,5-239: Thomas Lee Esq,4200.0,1718.0,,"5-239: Thomas Lee Esq. of Westmoreland Co. 4200 A. on Great Run of
Rappahannock R., Ceader Run Br. of Occaquon R., Turkey Run & Sinking Runs. adj.
Col. Rice Hooe, Naked Mt., in Richmond Co. Surv. Mr. Thomas Hooper. 28 Nov.
1718. #",False,True
GRAY_1_912,5-245: Mr,325.0,1719.0,,"5-245: Mr. John fferguson of Richmond Co. 325 A. on Brs. of Rotkey Run of
Rappahannock R. in Richmond Co. Surv. Mr. Thomas Hooper. 4 Aug. 1719.",False,True
GRAY_1_938,A-26: John Brown,541.0,1710.0,,"A-26: John Brown of Northumberland Co. 541 A. on Browns Run in King George Co.
278 A. surplus in 263 A. granted him & Wm. Allen 5 Sept. 1710. Inclusive Deed.
Wrnt. 10 Dec. last. Surv. by Capt. Tho's Hooper. Adj. Daniel Marr, John
Hopper, Christopher Marr, William Allen. 8 Apr. 1723.",False,True
